Term,fdr,es,nes,lead_genes,subset
UV Response Dn,0.18134846642345628,0.2912258663093778,1.181201312015237,PTPRM;INPP4B;INSIG1;MT1E;TGFBR3;BMPR1A;ANXA2;VLDLR;ANXA4;NR1D2;PDLIM5;ATXN1;SLC7A1;PDGFRB;SYNE1;BCKDHB;RUNX1;PRKCE;BHLHE40;CDKN1B;SCAF8;PIAS3;MIOS;LDLR;MAP2K5;NOTCH2;PHF3;PEX14;CITED2;AGGF1;FZD2;SCN8A;SIPA1L1,age_changes_CD56dim_NK_02202026
Myc Targets V1,0.22325305961310699,-0.27076108996859116,-1.177781944385476,PCNA;VBP1;PSMA4;PSMA7;HNRNPD;PSMA1;PSMC4;PSMC6;YWHAE;COPS5;PSMB2;EXOSC7;EIF2S1;NOP56;EIF2S2;RFC4;MYC;CCT5;LSM2;PSMD8;PCBP1;CCT2;NME1;TRIM28;SERBP1;DDX18;SNRPG;EIF3J;GSPT1;GNL3;PSMA2;SSBP1;RANBP1;UBE2E1;TXNL4A;HNRNPA2B1;ACP1;EIF3B;NOP16;CCT3;TCP1;DDX21;AIMP2;PSMB3;VDAC3;C1QBP;DEK;SSB;HDGF;SRSF3;CDK4;HSPD1;TARDBP,age_changes_CD56dim_NK_02202026
G2-M Checkpoint,0.27312018646128905,0.2544281755179748,1.1122400354080328,CDC25B;PTTG1;KPNB1;KIF22;HUS1;SLC7A5;EFNA5;ILF3;DBF4;HIF1A;NUP98;NSD2;CUL5;FANCC;FOXN3;CUL4A;PLK4;SLC7A1;EWSR1;ODF2;PRC1;BUB3;TFDP1;G3BP1;CDKN1B;SUV39H1;RBL1;RAD23B;TLE3;KIF20B;RAD21;MEIS2;MCM6;MT2A;NOTCH2;TRAIP;CCNT1;INCENP;LMNB1;SLC38A1;PML;NUMA1;ODC1,age_changes_CD56dim_NK_02202026
Angiogenesis,0.27820390444185833,0.3881876974230965,1.1138605566635664,VCAN;FGFR1;TIMP1;S100A4,age_changes_CD56dim_NK_02202026
Hedgehog Signaling,0.2952770510127624,0.35824895817664476,1.0955828407263084,MYH9;VLDLR;PTCH1;OPHN1;TLE3;ETS2;PML;CDK6,age_changes_CD56dim_NK_02202026
KRAS Signaling Up,0.29597033787167076,0.26130024912059335,1.090741633846466,IGFBP3;NAP1L2;TNFRSF1B;PRDM1;PRELID3B;CFH;IL10RA;MAP4K1;CDADC1;KIF5C;KCNN4;PCSK1N;CTSS;CXCR4;TRAF1;CD37;LAPTM5;LCP1;MAFB;ZNF639;G0S2;PDCD1LG2;PLAUR;PPBP;TRIB1;BPGM;RABGAP1L;F13A1;IL7R;CSF2RA;CLEC4A;EPB41L3;AMMECR1;EVI5;ANKH,age_changes_CD56dim_NK_02202026
KRAS Signaling Dn,0.388577444400579,-0.2676340982594307,-1.0771789802505436,TCL1A;NUDT11;MX1;IFI44L;LFNG;ZBTB16;CHST2;PLAG1;RSAD2;SKIL;YPEL1;SPHK2,age_changes_CD56dim_NK_02202026
Apical Surface,0.4144814407319474,0.31131383813637614,1.0296398309461763,GSTM3;EFNA5;FLOT2;CRYBG1;ADIPOR2;CROCC;B4GALT1;HSPB1;PLAUR,age_changes_CD56dim_NK_02202026
Spermatogenesis,0.45311444399405487,0.2664571652741333,1.0089356494830783,GSTM3;TSN;MLF1;PEBP1;NCAPH;PARP2;DBF4;PCSK1N;PRKAR2A;MTOR;COIL;PHF7,age_changes_CD56dim_NK_02202026
UV Response Up,0.5714216851630713,0.2284718283116487,0.9575776491963262,ENO2;PPT1;SOD2;EIF2S3;BCL2L11;RPN1;GGH;CREG1;RHOB;PARP2;YKT6;ASNS;CDKN2B;CYB5R1;SULT1A1;ALDOA;NXF1;TUBA4A;PRKCD;CXCL2;GRINA;AQP3;DNAJB1;IL6ST;DLG4;NUP58;BSG;SELENOW;IGFBP2;RAB27A;CA2;CLCN2,age_changes_CD56dim_NK_02202026
Myc Targets V2,0.6943229372285827,-0.2660648533896163,-0.9473211512285712,PPAN;DCTPP1;BYSL;NOP56;MYC;DDX18;GNL3;NDUFAF4;UNG;NOP16;AIMP2;MRTO4;CDK4;HSPD1;GRWD1;PHB;FARSA;IPO4;HSPE1;TBRG4;SRM,age_changes_CD56dim_NK_02202026
E2F Targets,0.696450489896996,-0.211879935186424,-0.9235099959339217,TP53;PCNA;DCTPP1;HNRNPD;CKS1B;RPA2;RPA3;CBX5;CKS2;DNMT1;JPT1;EIF2S1;CTCF;EZH2;SNRPB;NOP56;MYC;RFC2;PSMC3IP;NASP;NME1;GSPT1;UBE2S;SMC4;RANBP1;BARD1;TUBG1;TIPIN;EXOSC8;AURKA;DONSON;UNG;PNN;LUC7L3;SMC3;TACC3,age_changes_CD56dim_NK_02202026
PI3K/AKT/mTOR  Signaling,0.7708147547628699,0.2235360480540808,0.8722510340578082,RPTOR;HSP90B1;RPS6KA1;PLCG1;CXCR4;PRKAR2A;GSK3B;MKNK1;CALR;MAP3K7;CDKN1B;PTPN11;PDK1;ARF1;PRKCB;CLTC;MYD88;CDKN1A;PAK4;PIKFYVE;IRAK4;PIK3R3;ECSIT;DUSP3;DAPP1;MAP2K3;THEM4;PPP2R1B;RAF1;RIPK1;CAB39L;YWHAB;NOD1;MAPKAP1;ACACA,age_changes_CD56dim_NK_02202026
Pancreas Beta Cells,0.969759178839321,-0.27234401181986023,-0.7243334132358054,SEC11A;SRP9;ELP4,age_changes_CD56dim_NK_02202026
Epithelial Mesenchymal Transition,0.0,0.5460458269829818,2.0604292673068056,IGFBP3;LGALS1;GLIPR1;FAS;ITGB1;TGFBR3;IL32;ENO2;VIM;TIMP1;FLNA;WIPF1;EMP3;VCAN;IGFBP4;CD44;CAPG;IL15;COPA;CALU;SGCB;TGFBI;TPM1;PFN2;ACTA2;SAT1;CXCL8;PPIB;LRP1,age_changes_CD8_CM_02202026
IL-2/STAT5 Signaling,0.0,0.5165422804575824,2.1255995095934073,CST7;BHLHE40;IL10RA;PTGER2;AHNAK;MAP3K8;TNFRSF1B;PRNP;GALM;RORA;HOPX;PHLDA1;ANXA4;SYT11;GABARAPL1;CDC42SE2;KLF6;BATF;AHR;FGL2;NDRG1;EOMES;ALCAM;GPR65;LRRC8C;XBP1;TRAF1;ADAM19;RGS16;LRIG1;CD44;IFNGR1;CAPG;GLIPR2;PHTF2;IL18R1;SLC39A8;CCR4;RABGAP1L;SERPINB6;P4HA1;TNFRSF4;CCND3;PTCH1;PIM1;BCL2;CSF1;SOCS2;GPX4;CISH;SYNGR2;IL2RB;ODC1;BCL2L1;PLIN2;IL2RA;FLT3LG;COL6A1;PLEC,age_changes_CD8_CM_02202026
Myc Targets V1,0.0,-0.5237613336605185,-2.0779674439610005,CCT2;IMPDH2;CCT3;CCT5;C1QBP;TXNL4A;LSM2;EIF3J;NOP56;FBL;PSMA7;SET;PCNA;HDGF;PSMA4;EIF3B;HNRNPD;VDAC1;SERBP1;APEX1;NME1;NHP2;TRIM28;PHB;EIF2S2;DDX21;SRM;SLC25A3;CTPS1;NPM1;PSMA2;PA2G4;RSL1D1;HSP90AB1;EIF3D;SMARCC1;PSMD8;PCBP1;HDDC2;VBP1;CCT4;EEF1B2;GNL3;POLD2;MYC;SRSF3;DDX18;CYC1;NCBP2;COPS5;FAM120A;GSPT1;HDAC2;PSMC6;NAP1L1;HSPE1;MRPL23;PRPF31;SSBP1;PSMB3;RACK1;NOP16;LDHA;RPL22;PSMD14;COX5A;PSMC4;ILF2;RPS5;RPS10;HNRNPA2B1;CBX3;EIF1AX;RAD23B;RANBP1;HPRT1;KPNA2;PPIA;HNRNPR;TOMM70;SNRPD3;UBE2E1;SSB;HSPD1;CLNS1A;EIF2S1;ABCE1;PGK1;MCM7;PHB2,age_changes_CD8_CM_02202026
Coagulation,0.0,0.5934554894493101,2.0546685775528406,ANXA1;CFH;CLU;CAPN2;FYN;CPQ;PLEK;TIMP1;DPP4;ISCU;CTSH;CRIP2;F8;SERPINA1;CTSB;DUSP6;CSRP1;SIRT2;PDGFB,age_changes_CD8_CM_02202026
Apoptosis,0.0,0.5081213782755116,2.063772217638253,ANXA1;HMGB2;CLU;FAS;F2R;CD2;LGALS3;TGFBR3;TSPO;TNF;CASP1;ENO2;TIMP1;PRF1;CFLAR;TXNIP;CASP8;LMNA;CD44;IFNGR1;KRT18;CDKN1A;SLC20A1;FASLG;BTG3;ATF3;BIRC3;SQSTM1;RELA;PEA15;MADD;GPX4;CD69;DPYD;BCL2L1;SAT1;IGFBP6;WEE1;FEZ1;MCL1;RHOT2;PLCB2;RNASEL;SOD1;ETF1;PMAIP1,age_changes_CD8_CM_02202026
Oxidative Phosphorylation,0.0004764379764379765,-0.4639994007017035,-1.8436024615238016,SLC25A5;TIMM13;ATP5F1C;NDUFB2;LDHB;TIMM8B;UQCRC2;UQCRH;FXN;NDUFB3;NDUFB6;COX7B;CYB5A;VDAC1;NDUFS8;ATP5PO;NDUFS6;ATP5MC3;ECH1;NDUFB5;NDUFA7;SLC25A6;ATP5MF;SLC25A3;ATP5F1B;COX6C;COX7A2L;ACAA1;TOMM22;NDUFS2;MRPL34;PDHB;NDUFB1;DLD;ETFB;NDUFC2;NDUFB8;CYC1;ATP5PF;TIMM9;VDAC2;ACADM;SDHD;NDUFA2;ECI1;ATP6V1D;NDUFA9;ATP5MC1;NDUFS7;ATP5F1A;SUCLG1;MDH1;LDHA;MRPL15;SLC25A11;TIMM10;COX5A;FH;MRPS15;TIMM17A;CYCS;HSD17B10;ATP5PB;COX10;MTX2;COX6B1;COX11;NDUFS3;ATP6V0B;MRPS11;ATP5F1E;IDH2;TOMM70;DECR1;TIMM50;IDH3B;BDH2;RHOT1;PHB2;ATP5ME,age_changes_CD8_CM_02202026
Myc Targets V2,0.0007146569646569647,-0.5702001213595117,-1.8844647831598962,NOP56;MRTO4;NDUFAF4;PPAN;PHB;DCTPP1;SRM;NPM1;PA2G4;GNL3;IPO4;EXOSC5;MYC;DDX18;GRWD1;TBRG4;TFB2M;HSPE1;TMEM97;NOP16;BYSL;CBX3,age_changes_CD8_CM_02202026
TNF-alpha Signaling via NF-kB,0.0011656952539550376,0.46215691878674425,1.9262432183478115,CCL4;BHLHE40;CCL5;MAP3K8;TNF;PHLDA1;PLEK;KLF6;SMAD3;CFLAR;GPR183;BCL2A1;MSC;TRAF1;RIPK2;CLCF1;DUSP2;CEBPB;ZFP36;CD44;EGR1;SERPINB8;CDKN1A;B4GALT1;DUSP4;TGIF1;TNIP1;ZC3H12A;BTG3;ATF3;BIRC3;EHD1;SQSTM1;KLF10;DUSP5;RELA;BCL3;FOSL2;TANK;CSF1;PANX1;BTG1;IL15RA;LITAF;B4GALT5;CD69;SLC16A6;TNFSF9;SAT1;PHLDA2;TNFAIP2;IL7R;MCL1,age_changes_CD8_CM_02202026
Complement,0.0012142658895364974,0.46220217408700504,1.8686592750857085,GZMA;GZMK;CFH;CLU;CCL5;LGALS3;CASP1;ANXA5;FYN;CPQ;PLEK;TIMP1;DPP4;GATA3;CTSH;F8;CD40LG;S100A9;SERPINA1;S100A12;CEBPB;HSPA1A;CTSB;DUSP6;HSPA5;CSRP1;CALM3;EHD1;VCPIP1;DUSP5;CBLB;CALM1;PIM1;GNG2;SH2B3;PDGFB;APOBEC3F;GNAI3;RBSN;RAF1;PIK3R5;WAS;FCN1;LTA4H;PSMB9;CTSS;RCE1;LRP1;APOBEC3G;GZMB;RNF4;MT3;PLAUR;PLSCR1;XPNPEP1;CTSC,age_changes_CD8_CM_02202026
Allograft Rejection,0.0012489592006661116,0.44757419083658717,1.8373979781230385,GZMA;STAT4;CCL4;CCL5;FAS;F2R;CD2;IFNG;TNF;CD4;TIMP1;HLA-DMA;PRF1;SRGN;HLA-DQA1;CD74;FLNA;CD3E;CDKN2A;MAP4K1;GPR65;TPD52;IL12RB1;TAPBP;NCF4;CD40LG;RIPK2;IFNGR1;CAPG;CD28;ITGAL;FASLG;IL15;CCR5;ACVR2A;IL18RAP;ITK;BCL3;CCND3;ITGB2;HLA-DMB;NCK1;CSF1;IL2RB;CD8A;HLA-A;DEGS1;APBB1;HLA-E;IL2RA;WAS;CD47;CTSS;FGR;CD40;HCLS1;SPI1;ELF4;GZMB;PTPRC;ZAP70,age_changes_CD8_CM_02202026
Angiogenesis,0.001821398834304746,0.7217363420533656,1.7975199838668856,S100A4;TIMP1;VCAN;FGFR1;LRPAP1,age_changes_CD8_CM_02202026
Myogenesis,0.003238042372097326,0.44657610005678006,1.7265918187194684,IGFBP3;BHLHE40;CLU;SORBS3;ITGB1;PRNP;FHL1;GNAO1;CDKN1A;GABARAPL2;CHRNA1;TPM3;ATP6AP1;SIRT2;PTP4A3;GAA;FXYD1;SYNGR2;LSP1;ACSL1;PDLIM7;SH2B1;CRAT;DAPK2;SVIL;PYGM;MYO1C;MYH9;RB1;BAG1;SPTAN1;FKBP1B;LPIN1,age_changes_CD8_CM_02202026
Interferon Gamma Response,0.009669971993036106,0.38355060312008166,1.6148555475167508,GZMA;STAT4;IL10RA;ZBP1;CFH;CCL5;FAS;SLAMF7;HLA-DRB1;CASP1;HLA-DMA;UPP1;HLA-DQA1;FGL2;SRI;CD74;TXNIP;CASP8;TAPBP;RIPK2;PFKP;ARID5B;CDKN1A;IL18BP;IL15;PIM1;PML;OASL;BTG1;OAS3;IL15RA;FPR1;CD69;AUTS2;IL2RB;TRIM14;HLA-A;APOL6;PTPN1;PSMB9;TNFAIP2;HLA-B;BST2,age_changes_CD8_CM_02202026
Inflammatory Response,0.010199833472106578,0.4064606893576008,1.61858757785126,IL10RA;PTGER2;CCL5;TNFRSF1B;CD82;TIMP1;KLF6;AHR;SRI;CD70;SLC4A4;KCNA3;GPR183;TAPBP;EMP3;RGS16;RIPK2;CDKN1A;IL15;IL18R1;BEST1;SELENOS;ACVR2A;IL18RAP;RELA;CSF3R;CSF1;IL15RA;GNAI3;FPR1;CD69;IL2RB;RAF1;TNFSF9;PIK3R5;CXCL8;BST2;IL7R;CD40;CXCR6;SLAMF1;CYBB;PLAUR;GNA15;IRAK2;CD48;IL1B;LY6E;LCP2,age_changes_CD8_CM_02202026
KRAS Signaling Up,0.013478351373855122,0.3952518449993078,1.5827855007862979,PRDM1;IGFBP3;IL10RA;CFH;NAP1L2;TNFRSF1B;ADAM8;PCSK1N;MAP4K1;WNT7A;TRAF1;RGS16;CD37;LCP1;DUSP6;ACE;BIRC3;WDR33;RABGAP1L;CAB39L;ITGB2;AMMECR1;GALNT3;KIF5C;PPBP;IL7R;CTSS;ERO1A;PLAUR;FLT4;CDADC1;CCSER2;PRELID3B;LAPTM5;IL1B;G0S2;ADAM17;GNG11,age_changes_CD8_CM_02202026
Hypoxia,0.014795362838660089,0.3947917814778222,1.5697998486573392,S100A4;IGFBP3;ANXA2;BHLHE40;GAPDH;RORA;ENO2;KLF6;NDRG1;PAM;IDS;TPD52;MT1E;PFKP;MXI1;ZFP36;CDKN1A;DDIT4;HSPA5;SLC6A6;CITED2;ATF3;PFKL;JMJD6;P4HA1;FOSL2;TGFBI;ERRFI1;PIM1;BCL2;PDGFB;BTG1;GAA;FAM162A;PLIN2;ALDOA;SLC25A1,age_changes_CD8_CM_02202026
p53 Pathway,0.01498751040799334,0.3739686668320053,1.559935370983458,S100A4;FAS;S100A10;F2R;PERP;CGRRF1;CD82;CASP1;KIF13B;UPP1;SESN1;STOM;DDB2;NDRG1;CDKN2A;ISCU;TXNIP;SEC61A1;RGS16;RPS27L;CCNG1;CDKN1A;DDIT4;ATF3;HINT1;RHBDF2;CCND3;ZBTB16;BTG1;TNFSF9;FAM162A;PLK3;SAT1;ZNF365,age_changes_CD8_CM_02202026
UV Response Dn,0.029725228975853456,0.38698977803604157,1.4780263251721593,ANXA2;BHLHE40;INPP4B;TGFBR3;FYN;ANXA4;ATXN1;SFMBT1;SMAD3;SRI;SYNE1;MT1E;ATP2B4;CITED2;SCAF8;ACVR2A;ATRX,age_changes_CD8_CM_02202026
IL-6/JAK/STAT3 Signaling,0.052627712200617134,0.3921960020433732,1.3882875191089046,FAS;MAP3K8;TNF;TNFRSF1B;IL12RB1;CD44;IFNGR1;IL18R1;PIM1;CSF3R;CSF1;IL15RA;PIK3R5;IL2RA;PTPN1,age_changes_CD8_CM_02202026
Protein Secretion,0.05391340549542049,0.3669250597146769,1.3934064169869287,TMED10;CD63;PAM;TMED2;TPD52;STX12;AP3S1;ANP32E;ARF1;KRT18;ATP1A1;YIPF6;RAB9A;RAB2A;VAMP4;GBF1;SEC24D;RAB14;MON2;SNX2;AP2B1;GALC;SOD1,age_changes_CD8_CM_02202026
Wnt-beta Catenin Signaling,0.06378313409563409,-0.5084809461630608,-1.492254438624495,LEF1;TCF7;TP53;MYC;HDAC2;KAT2A;FRAT1;AXIN1;PPARD;MAML1;DLL1,age_changes_CD8_CM_02202026
TGF-beta Signaling,0.09490644490644491,-0.43920294594613535,-1.428331816345221,ID3;NOG;FURIN;FKBP1A;SKIL;SPTBN1;PMEPA1;CDK9;BMPR2;HIPK2;IFNGR2;SMURF2;HDAC1;PPM1A;FNTA;TRIM33;SKI;TGFBR1,age_changes_CD8_CM_02202026
G2-M Checkpoint,0.10398258835758836,-0.3581779646934075,-1.400129228648075,SMC4;NASP;RBM14;CKS2;HNRNPD;MAPK14;SMARCC1;MCM3;STMN1;SMC1A;MYC;MTF2;UBE2S;SQLE;CUL3;SLC12A2;GSPT1;UPF1;E2F4;CTCF;DDX39A;PAFAH1B1;PRMT5;LBR;TNPO2;ORC5;TACC3;HMGN2;CASP8AP2;SFPQ;PRPF4B;LIG3;TOP1;HMGA1;SS18;RAD23B;CHMP1A;KPNA2;CKS1B;CBX1;RPA2;TMPO;LMNB1;SMC2;WRN,age_changes_CD8_CM_02202026
Reactive Oxygen Species Pathway,0.10798871310944583,0.3879119397216703,1.2875226842222376,PRNP;TXN;PRDX4;PFKP;PRDX2;SELENOS;FTL;GPX4;LSP1;PRDX6;PTPA;SOD1,age_changes_CD8_CM_02202026
Hedgehog Signaling,0.11948376353039133,0.4541609743553767,1.2590214390795162,ADGRG1;DPYSL2;PTCH1;PML;NF1;MYH9,age_changes_CD8_CM_02202026
Unfolded Protein Response,0.12186116832464174,0.3248614915321324,1.263118415260535,HERPUD1;ERN1;NABP1;XBP1;HSP90B1;DNAJB9;PDIA6;CEBPB;DDIT4;HSPA5;DCTN1;ATF3;SLC7A5;DCP1A;POP4;EEF2;EXOC2;EXOSC10;SSR1;SPCS1;HYOU1;ERO1A;EXOSC9;CXXC1;SERP1;SDAD1;YWHAZ,age_changes_CD8_CM_02202026
Estrogen Response Late,0.12288370802109354,0.31422982142711153,1.248326017833448,PERP;DYNLT3;BATF;CHPT1;XBP1;ATP2B4;TJP3;DNAJC1;IGFBP4;S100A9;SERPINA1;DUSP2;ZFP36;CD44;LSR;AFF1;FKBP5;BTG3;SLC7A5;BCL2;ELOVL5;CISH,age_changes_CD8_CM_02202026
E2F Targets,0.15385543510543512,-0.3401499526454393,-1.3347267639415035,SMC4;NOP56;NASP;PCNA;CKS2;MSH2;HNRNPD;PNN;NME1;SNRPB;PAICS;DCTPP1;CTPS1;DCK;PA2G4;MCM3;TP53;STMN1;SMC1A;POLD2;MYC;UBE2S;TBRG4;GSPT1;ING3;NAP1L1;CTCF;DDX39A;LBR;PMS2;AK2;TACC3;PRKDC;HMGA1;RFC3;IPO7;TUBB;SMC3;RANBP1;TFRC;KPNA2;CKS1B;RPA2;TMPO;LMNB1;EXOSC8;EIF2S1;MCM7;CBX5,age_changes_CD8_CM_02202026
Cholesterol Homeostasis,0.24737907804102643,0.3205731872651477,1.139238917808967,CLU;LGALS3;ANTXR2;ANXA5;S100A11;ALCAM;ABCA2;ATF3;CPEB2;ERRFI1;CXCL16;GUSB;LSS;ACSS2,age_changes_CD8_CM_02202026
UV Response Up,0.3483059381496882,-0.3286491193390337,-1.214858798687648,FURIN;RASGRP1;KLHDC3;FKBP4;DDX21;RXRB;MARK2;POLR2H;CDC5L;ACAA1;PRKACA;IL6ST;AGO2;BID;AP2S1;CDC34;PPAT;WIZ;CNP;SULT1A1;CHKA;IRF1;MRPL23;EPHX1;STIP1;CASP3;NUP58;GLS;TFRC;DNAJA1;PLCL1;NR4A1;PARP2;RHOB,age_changes_CD8_CM_02202026
Notch Signaling,0.4082120582120582,-0.4267387313801992,-1.1598295884094099,LFNG;MAML2;PRKCA;RBX1;KAT2A;ARRB1;PPARD;HES1;DLL1,age_changes_CD8_CM_02202026
heme Metabolism,0.40880932556203164,0.26125871689302016,1.035648392741236,TENT5C;RNF19A;OPTN;ARL2BP;MGST3;LRP10;CIR1;MXI1;FBXO9;CAST;GDE1;CTSB;PRDX2;HTATIP2;ADIPOR1;SYNJ1;DMTN;TSPAN5;HAGH;CCND3;BLVRA;BSG;KAT2B;KHNYN;TRAK2;FBXO7;FN3K;ENDOD1;ERMAP;SIDT2;DCAF10,age_changes_CD8_CM_02202026
Interferon Alpha Response,0.4148186648186648,-0.3268398917911619,-1.1737457696534048,SELL;ISG15;LGALS3BP;IRF7;PSME2;IRF9;SP110;IFI44L;EPSTI1;SLC25A28;UBE2L6;CNP;IRF1;USP18;SAMD9;MX1;IRF2;GBP2;PARP9;ISG20;NMI;PSMB8;SAMD9L;PNPT1;RTP4,age_changes_CD8_CM_02202026
PI3K/AKT/mTOR  Signaling,0.4154836928274428,-0.298742892087595,-1.07892363392907,ARPC3;LCK;PTEN;IL2RG;HRAS;TIAM1;MKNK2;SMAD2;CAMK4;PDK1;AKT1;MAP2K6;RPS6KA3;TSC2;PRKAG1;GRK2;DDIT3;PIK3R3;CAB39;RALB;ACTR3;PLA2G12A;RIT1;AP2M1;ACTR2;CSNK2B;TNFRSF1A,age_changes_CD8_CM_02202026
Fatty Acid Metabolism,0.4252359145156814,0.26281818113605043,1.0358172610856153,LGALS1;S100A10;PCBD1;GLUL;ENO2;GABARAPL1;LTC4S;ACSL5;HSD17B11;SMS;CBR3;RAP1GDS1;ERP29;BLVRA;ELOVL5;ACADVL;SERINC1;ODC1;ACSL1;PRDX6;ALDOA;CRAT,age_changes_CD8_CM_02202026
KRAS Signaling Dn,0.43784650034650036,-0.3052288287979901,-1.0814471496664695,CHST2;LYPD3;LFNG;IFI44L;CCDC106;SKIL;SGK1;PLAG1;STAG3;SNN;SPHK2;MX1;GAMT;PDE6B;MAST3;TCL1A;SLC16A7;SLC25A23,age_changes_CD8_CM_02202026
Glycolysis,0.4391630163269739,0.2592927731867682,1.0376118097217606,IGFBP3;ENO2;TXN;PAM;PFKP;VCAN;MXI1;CD44;B4GALT1;DDIT4;PKM;HSPA5;CITED2;P4HA1;CHST12;GFPT1;TGFBI;PGAM1;CHPF2;FAM162A;GUSB;ALDOA;GMPPB;AK3;ERO1A;GOT2;SOD1;HDLBP;GNE,age_changes_CD8_CM_02202026
Apical Junction,0.44150486337986333,-0.29022854490305355,-1.0922817437625871,ACTN1;LDLRAP1;ACTG1;FYB1;EVL;ARPC2;MAPK14;PTEN;PBX2;HRAS;RAC2;CLDN7;AMIGO1;PKD1;TSPAN4;GNAI2;INPPL1;EXOC4;AKT2;PIK3R3;GAMT,age_changes_CD8_CM_02202026
Pperoxisome,0.4436070686070686,-0.3201263057914458,-1.1322215880931648,CLN8;RDH11;MSH2;ECH1;HRAS;CTPS1;SMARCC1;ACAA1;PRDX5;CAT;EPHX2;CTBP1;SIAH1;SLC25A19;MLYCD;PEX6,age_changes_CD8_CM_02202026
mTORC1 Signaling,0.44993611399861405,-0.28235226235650857,-1.1156864986950974,PHGDH;ENO1;RDH11;PPA1;CORO1A;PSMA4;PSMD13;CD9;EIF2S2;MTHFD2L;PNO1;TM7SF2;SLC2A3;HMBS;EEF1E1;GLRX;SQLE;ABCF2;PSMG1;PDK1;COPS5;PSMC6;HSPE1;NMT1;DDX39A;ATP6V1D;SDF2L1;STIP1;TMEM97;ATP5MC1;DDIT3;PIK3R3;LDHA;PSMD14;PITPNB;SC5D;TOMM40;SEC11A;PSMC4;HMGCS1;PGM1;ACTR3;MLLT11;TFRC;LGMN;HPRT1;RIT1;PPIA;SHMT2;CCT6A;ADD3;ACTR2;NFYC;HSPD1;PGK1;TES;HSPA4;CYB5B,age_changes_CD8_CM_02202026
DNA Repair,0.4628228450343835,-0.2860603332956324,-1.0967692485212133,GTF2H5;IMPDH2;PCNA;POLR2G;NME1;POLR2H;ITPA;SRSF6;TP53;REV3L;RALA;ALYREF;POLR1C;APRT;RBX1;NELFCD;NCBP2;VPS37B;TAF10;PDE6G;MPC2;RAE1;NT5C;NELFB;POLR1D;ERCC1;DGCR8;RFC3;PRIM1;ELOA;HPRT1;ADA;ERCC2;TAF12,age_changes_CD8_CM_02202026
Apical Surface,0.4837635303913405,0.33314601021060125,0.9982075422388774,GATA3;CRYBG1;GSTM3;B4GALT1;IL2RB;FLOT2;MDGA1;CROCC,age_changes_CD8_CM_02202026
Xenobiotic Metabolism,0.5078954207243681,-0.27319791808478794,-1.0074811555682932,SPINT2;CYB5A;ECH1;CSAD;AHCY;DDT;CAT;DDAH2;GSTO1;CNDP2;SLC35D1;PGD;NMT1;EPHX1;TMEM97;UGDH;GART;MCCC2;DHPS;TKFC;AP4B1;TPST1;GCNT2;HPRT1;DCXR;PPARD;SHMT2;COMT;LONP1;SERTAD1;PYCR1,age_changes_CD8_CM_02202026
Androgen Response,0.5232970527088174,-0.2889632378560614,-1.0240653195930904,ACTN1;HPGD;TNFAIP8;ELK4;DBI;PA2G4;NGLY1;ZMIZ1;SGK1;ZBTB10;SRF;AKT1;PMEPA1;RPS6KA3;VAPA,age_changes_CD8_CM_02202026
Estrogen Response Early,0.5309504215754215,-0.265129318506936,-1.0094534182189403,RETREG1;ABLIM1;FAM102A;IGF1R;FLNB;RASGRP1;UNC119;KDM4B;FKBP4;MYB;TIAM1;NRIP1;IL6ST;RARA;MYC;CLDN7;SEC14L2;BCL11B,age_changes_CD8_CM_02202026
Adipogenesis,0.623216606029106,-0.2433871876340175,-0.949439254206194,CCNG2;TKT;COX7B;ATP5PO;DNAJC15;ECH1;HIBCH;ESYT1;STAT5A;DDT;CAT;GADD45A;DLD;EPHX2;ETFB;CYC1;G3BP2;ACADS;ACADM;VEGFB;SLC27A1;SULT1A1;UCP2;NMT1;AK2;MTCH2;SUCLG1;MRPL15;PPP1R15B;MIGA2;DRAM2;PGM1;ABCB8;SLC5A6;NDUFS3;DHRS7B;ARL4A;COQ3,age_changes_CD8_CM_02202026
Bile Acid Metabolism,0.6885697104264965,0.24760753564057153,0.9143282444557264,ATXN1;OPTN;GSTK1;ACSL5;ABCA2;PAOX;NPC1;HSD17B11;NR3C2,age_changes_CD8_CM_02202026
Mitotic Spindle,0.7162904662904662,-0.2293718015482365,-0.8994469584569668,SMC4;UXT;FLNB;CAPZB;PCNT;EPB41;RALBP1;CDC42;TIAM1;MYO9B;RASA2;RAPGEF6;SMC1A;SPTBN1;RICTOR;ARHGAP10;TLK1;PAFAH1B1;CEP57;SSH2;RAB3GAP1;BIN1;CD2AP;NCK2;MARK4;PCM1;ARL8A;SMC3;MAPRE1;PPP4R2;NET1;LMNB1;NIN;CYTH2;RABGAP1;WASF2;DLG1;ARHGEF2;HDAC6;BCR;BCL2L11;RANBP9;YWHAE;STK38L;ARFGEF1;CEP250;KIFAP3;ABL1;MYO1E;EPB41L2;GEMIN4;CNTRL;ROCK1,age_changes_CD8_CM_02202026
Spermatogenesis,0.7617089925062448,0.23844038686150806,0.8742973766049869,PCSK1N;GSTM3;PHKG2;TSN;GFI1;ACE;MLF1;DBF4;IL12RB2,age_changes_CD8_CM_02202026
Pancreas Beta Cells,0.9343814968814969,-0.30711268429785116,-0.7564952665207928,FOXO1;ELP4;SRPRB;SEC11A;SRP9,age_changes_CD8_CM_02202026
