Term,fdr,es,nes,lead_genes,subset
Apoptosis,0.034881295114115245,0.37890715057089464,1.708948664670832,TSPO;CD44;CDC25B;CD2;ENO2;F2R;IFNGR1;CASP1;FAS;BNIP3L;CLU;TGFBR3;CTNNB1;SOD2;ANXA1;RHOB;HMGB2;PEA15;BTG3;MADD;RETSAT;SPTAN1;LMNA;SAT1;CDKN1B;ISG20;DPYD;BCL2L11;FDXR;PPP2R5B;ETF1;CD14;HSPB1;PLCB2;GPX4;DAP3;BIRC3;WEE1;MCL1;PAK1;DAP;TIMP1;TNF;FEZ1;TXNIP;CASP6;LGALS3,age_changes_Adaptive_NK_02062026
TGF-beta Signaling,0.03825913263934238,-0.4174507899375982,-1.5614174669747665,SMAD7;SMURF2;ID3;TRIM33;FURIN;CDK9;TGFB1;SKIL;FNTA;TGFBR1;FKBP1A;CDKN1C;PMEPA1;ID2;KLF10;XIAP;NOG;ENG;ID1;WWTR1,age_changes_Adaptive_NK_02062026
TNF-alpha Signaling via NF-kB,0.03854017222398747,0.32159165069940593,1.4989584066476962,CD44;MSC;IL7R;LITAF;RIPK2;SERPINB8;SOD2;RHOB;PLAUR;PANX1;TNIP1;PNRC1;B4GALT1;BCL2A1;BTG3;EHD1;TANK;KYNU;SAT1;ETS2;SLC2A6;PHLDA1;PTGER4;TUBB2A;PER1;CCL5;ZC3H12A;BHLHE40;CLCF1;TNIP2;BTG1;TNFAIP2;DNAJB4;BIRC3;LDLR;MCL1;PFKFB3;DUSP2;G0S2;TNFSF9;TNF;PDLIM5;SLC2A3;AREG;BCL6;NAMPT;TNFAIP3;STAT5A;IFNGR2,age_changes_Adaptive_NK_02062026
Unfolded Protein Response,0.038580826414097165,0.3502072551444868,1.5084351983001645,EEF2;BAG3;HSPA9;SLC7A5;SRPRA;SPCS1;DCTN1;YWHAZ;SLC1A4;EXOSC10;NPM1;HSP90B1;CALR;ALDH18A1;HSPA5;ATF6;TUBB2A;DCP1A;HERPUD1;SLC30A5;PDIA6;DDIT4;XPOT;NOP14;ERN1;EIF4EBP1;HYOU1;ASNS;EXOSC9;POP4;SSR1,age_changes_Adaptive_NK_02062026
Glycolysis,0.041223348771227096,0.3288285874005343,1.5140157099898794,CD44;IGFBP3;ENO2;PKM;PFKP;VCAN;ECD;GOT2;CXCR4;GFPT1;AK3;MXI1;B4GALT1;PLOD1;HSPA5;ISG20;GNPDA1;PGAM1;MIF;SLC37A4;AGL;CHPF;ALDOA;VLDLR;DDIT4;CITED2;MED24;P4HA1;XYLT2;B3GAT1;PGK1;QSOX1;AKR1A1;PYGB;LDHA;CHPF2;FAM162A;DLD;TGFBI;ARPP19;GYS1;CYB5A;TXN;KIF2A;CASP6,age_changes_Adaptive_NK_02062026
Complement,0.04206895592550869,0.32242932430821564,1.4706265946287265,SPOCK2;CTSH;CD40LG;CTSS;CASP1;LIPA;CLU;S100A9;ANXA5;RBSN;LRP1;CFH;PLAUR;SERPINA1;F8;CTSB;FYN;DGKH;S100A12;FCN1;CD36;EHD1;HSPA5;KYNU;ADAM9;PRKCD;CBLB;CCL5;L3MBTL4;ZEB1;PIK3R5;CSRP1;VCPIP1;CD46;LCP2;CPQ;WAS;GNAI3;GATA3;RCE1;GNG2;TIMP1;KIF2A;LTA4H;GRB2;LGALS3;PRCP;TNFAIP3;RAF1,age_changes_Adaptive_NK_02062026
Pperoxisome,0.04348836793448134,0.34754086226826103,1.4752608785143169,TSPO;PABPC1;CADM1;HSD17B11;SOD2;ACSL1;PRDX1;ATXN1;GSTK1;ELOVL5;FADS1;CNBP;RETSAT;EPHX2;ABCD2;MVP;IDE;DLG4;PEX14;DHCR24;ACAA1;ACSL4;ABCC5;SMARCC1;ACOX1;CDK7;NUDT19;CRAT;SOD1,age_changes_Adaptive_NK_02062026
mTORC1 Signaling,0.04588079442566863,0.3055042801484994,1.4467175669700463,CCNG1;INSIG1;HSPA9;SLC7A5;CANX;SYTL2;FGL2;RPN1;CXCR4;SLC1A4;PRDX1;HSP90B1;ELOVL5;GPI;CALR;FADS1;DHCR7;HSPA5;ADIPOR2;PIK3R3;SKAP2;GGA2;TCEA1;IMMT;TUBA4A;SLC37A4;FADS2;PFKL;ALDOA;GSK3B;VLDLR;FDXR;PNO1;DDIT4;SLC1A5;ETF1;PDK1;DHCR24;BHLHE40;P4HA1;PSME3;ASNS;PGK1;MCM2;ACTR2;DDX39A;CYP51A1;SSR1;LDHA;LDLR;QDPR;PSMG1;PPA1;GLA;HSPA4;SLC2A3;LTA4H;SCD;NAMPT;PGM1;CFP;SRD5A1,age_changes_Adaptive_NK_02062026
Epithelial Mesenchymal Transition,0.0507364292568949,0.3992615145188422,1.752970756997441,VIM;CD44;IGFBP3;ENO2;VCAN;CADM1;FLNA;LGALS1;FAS;PLOD3;TGFBR3;BMP1;GLIPR1;LRP1;RHOB;PLAUR;WIPF1;ITGB1;SGCB;ACTA2;PLOD1;SAT1;THBS1;IL32;CXCL8;SGCD;COL6A2;COPA,age_changes_Adaptive_NK_02062026
Bile Acid Metabolism,0.05090332540576626,0.34297012168442864,1.4132225480782634,HSD17B11;ACSL1;ATXN1;GSTK1;HACL1;FADS1;RETSAT;EPHX2;PHYH;NR3C2;ABCD2;FADS2;PEX16;FDXR;PEX1;PEX26;OPTN;DHCR24,age_changes_Adaptive_NK_02062026
Myogenesis,0.05170535412117588,0.31710017578316485,1.417397156536703,IGFBP3;GNAO1;PRNP;SORBS3;CLU;TPM3;FKBP1B;SH2B1;MYH9;ITGB1;ACSL1;KIFC3;RB1;CD36;HDAC5;SPTAN1;SYNGR2;AGL;PDE4DIP;SGCD;ATP6AP1;BHLHE40;COL6A2;CKB;MYO1C;FLII;DAPK2;LSP1,age_changes_Adaptive_NK_02062026
Androgen Response,0.05241520816613039,0.3402222123560088,1.4238444081145112,INSIG1;MAF;XRCC6;INPP4B;FKBP5;UBE2J1;NDRG1;UAP1;ELOVL5;CDC14B;B4GALT1;TPD52;FADS1;LMAN1;SAT1;PLPP1;SEC24D;ARID5B;ABCC4;DHCR24;PIAS1;ADAMTS1;TMEM50A;GNAI3;RRP12;PDLIM5;ADRM1;SCD;NCOA4;ANKH,age_changes_Adaptive_NK_02062026
IL-2/STAT5 Signaling,0.059117000160935566,0.29719139604448014,1.3839165907780637,TNFRSF1B;CD44;PRNP;PLEC;GABARAPL1;IFNGR1;AHNAK;IRF4;PLIN2;BCL2;ICOS;FGL2;NDRG1;RHOB;SYT11;CDC42SE2;IL10RA;IL4R;PHLDA1;PTCH1;PRKCH;GALM;SYNGR2;PLPP1;AHCY;AHR;RNH1;EOMES;TWSG1;SLC1A5;POU2F1;AGER;ODC1;LRIG1;BHLHE40;PHTF2;P4HA1;NOP2;RHOH;GPX4;MYO1C,age_changes_Adaptive_NK_02062026
Apical Junction,0.060725163766846085,0.3061026096659564,1.3863024869595064,CTNNA1;VCAN;SORBS3;INSIG1;ADAM15;BMP1;MVD;MYH9;ITGB1;ZYX;EXOC4;CNN2;VCL;B4GALT1;MPP5;RSU1;PIK3R3;SKAP2;PIK3CB;ADAM9;ARHGEF6;GAMT;PLCG1;MSN;SGCE;SYMPK;LDLRAP1;AMIGO2;MAP4K2;WASL;TGFBI;CDK8;CERCAM;PKD1;GTF2F1;CD99,age_changes_Adaptive_NK_02062026
Myc Targets V1,0.06342053657111861,0.29092127730266487,1.3711287630923135,PABPC1;SNRPA;EIF4G2;PABPC4;RPLP0;STARD7;XRCC6;GOT2;GLO1;CANX;EIF4H;NPM1;SNRPA1;YWHAQ;KPNB1;U2AF1;SF3A1;SRPK1;HNRNPR;CNBP;RRM1;PSMD7;HNRNPA1;HNRNPA3;MCM6;DUT;RSL1D1;EIF3D;SNRPD2;UBA2;XPOT;ETF1;ODC1;POLE3;PTGES3;RPL18;RPL14;CCT7;IMPDH2;PGK1;MCM2;CAD;PRPS2;NCBP1;BUB3;G3BP1;LDHA;SF3B3;MCM7;SMARCC1;PRDX4;PSMA6;RNPS1;HNRNPU;FBL,age_changes_Adaptive_NK_02062026
Oxidative Phosphorylation,0.06379595129259018,-0.29871687972735356,-1.4031388622973628,ECH1;FXN;TIMM8B;SLC25A11;NDUFA9;ATP5MC1;MRPL35;NDUFA7;NDUFB2;MRPS12;NDUFS2;TIMM13;ATP5PF;MRPS11;SDHD;NDUFB8;ATP6V1D;MRPL15;NDUFC2;ATP5PO;BDH2;NDUFA2;NDUFB3;ATP5MF;PDHB;ETFA;COX7B;CYCS;MDH1;NDUFB1;ATP5ME;NDUFA8;ACADM;COX7A2L;ACAA2;PDHA1;SURF1;COX17;NDUFB5;POLR2F,age_changes_Adaptive_NK_02062026
Estrogen Response Early,0.07658719144620955,0.2998911272292883,1.3432547097677168,TOB1;CD44;BCL2;SLC22A5;SLC7A5;AQP3;FKBP5;NADSYN1;SLC1A4;SLC39A6;ELOVL5;UGCG;B4GALT1;DHCR7;TJP3;SLC19A2;ISG20L2;AKAP1;FASN;FDFT1;PRSS23;AFF1;LRIG1;BHLHE40;ALDH3B1;AMFR;MED24;RAB31;CANT1;ENDOD1;MYBBP1A;DYNLT3;MICB;GLA;RRP12,age_changes_Adaptive_NK_02062026
KRAS Signaling Up,0.07735984200497907,0.30016624921361623,1.3372241834873777,NAP1L2;TNFRSF1B;IGFBP3;IL7R;CTSS;CDADC1;PRDM1;LAPTM5;MAP4K1;CFH;PLAUR;CXCR4;IL10RA;MAFB;CD37;CCSER2;PRELID3B;AMMECR1;KCNN4;BPGM;PCSK1N;LCP1;DNMBP;CAB39L;MMD,age_changes_Adaptive_NK_02062026
Protein Secretion,0.07883172695790044,0.3163781060500286,1.3297151236654647,ATP1A1;VAMP7;ANP32E;TMED2;MON2;TPD52;LMAN1;SCAMP3;ARF1;ATP6V1H;SEC24D;GALC;ERGIC3;RAB14;ZW10;TMX1;STAM;RAB5A;GLA;NAPA;TMED10;AP1G1;SCAMP1;SNX2;SNAP23;SGMS1;SOD1;GBF1;CLTC;SEC31A;ADAM10;AP2M1;AP3S1;M6PR;VAMP3;COG2;AP2B1;AP3B1,age_changes_Adaptive_NK_02062026
Reactive Oxygen Species Pathway,0.0855567430858456,0.3511929741928026,1.314156915305855,PRNP;PRDX2;PFKP;SOD2;SCAF4;PRDX1;PTPA;PDLIM1;GPX4;LSP1;OXSR1;PRDX4;TXN;SOD1;ABCC1;PRDX6,age_changes_Adaptive_NK_02062026
Wnt-beta Catenin Signaling,0.09403449467982945,-0.38890733651259674,-1.342114072712412,NOTCH1;DLL1;AXIN1;PSEN2;MYC;TP53;HEY2;TCF7,age_changes_Adaptive_NK_02062026
Cholesterol Homeostasis,0.12531218520704065,0.3190948368239547,1.2541991535331978,ERRFI1;CLU;LSS;ANXA5;MVD;CTNNB1;PLAUR;PNRC1;SREBF2;DHCR7;ETHE1;FADS2;ANTXR2;FASN;FDFT1;CYP51A1;LDLR;LGALS3;SCD;ATF5;ACSS2;ABCA2;SQLE;GUSB;ACAT2;MVK,age_changes_Adaptive_NK_02062026
IL-6/JAK/STAT3 Signaling,0.12901381374698853,0.317167717384822,1.255430598975085,TNFRSF1B;CD44;IFNGR1;IL7;FAS;STAT3;CSF3R;IL4R;CD36;ITGA4;PTPN1;PIK3R5;CD14;MYD88;IL17RA;IFNAR1;STAT1;CBL;PTPN11;TNF;GRB2;A2M;IL12RB1;IFNGR2,age_changes_Adaptive_NK_02062026
Inflammatory Response,0.14422704782294046,0.2744255472407345,1.2303574286687438,CD70;TNFRSF1B;IL7R;RIPK2;KCNA3;SLAMF1;TAPBP;PLAUR;PROK2;C5AR1;HIF1A;IL10RA;BEST1;CSF3R;CYBB;IL4R;PTGER4;CCL5;AHR;SLC31A2;FPR1;PIK3R5;CXCL8;CD14;SLC7A1;LDLR;GPR132;LCP2;IFNAR1;GNAI3;IFITM1;TNFSF9;TLR1;TIMP1;ADRM1;ABI1;NAMPT;C3AR1;IL15;RAF1;IFNGR2,age_changes_Adaptive_NK_02062026
Estrogen Response Late,0.16473484374348063,0.2679514202033655,1.204936766154021,TOB1;CD44;CACNA2D2;BCL2;SLC22A5;SLC7A5;S100A9;FKBP5;SLC1A4;SERPINA1;ELOVL5;BTG3;DHCR7;PERP;ISG20;TJP3;FDFT1;PRSS23;AFF1;ALDH3B1;AMFR;CKB;RAB31;UGDH;DYNLT3;MICB;DUSP2;GLA,age_changes_Adaptive_NK_02062026
Xenobiotic Metabolism,0.1654048510249981,0.2673682059372075,1.1996717996021191,GABARAPL1;CES1;PTGDS;FAS;PMM1;CYFIP2;ELOVL5;HACL1;CD36;SLC46A3;RETSAT;PGD;KYNU;ETS2;ABCD2;AHCY;PEMT;UPP1;ACOX3;SLC1A5;GSS;PTGES3;SLC35B1;MT2A;UGDH;TMEM176B;ARPP19;MTHFD1;AKR1C3;PDLIM5;ACOX1;CYB5A;FAH;CASP6,age_changes_Adaptive_NK_02062026
Angiogenesis,0.1770324821629741,0.3966390279311386,1.1850980989077995,VCAN;S100A4;FGFR1;TIMP1,age_changes_Adaptive_NK_02062026
UV Response Dn,0.1864659866912965,0.27205252375194977,1.1736183444024486,PTPRM;MT1E;INSIG1;INPP4B;TGFBR3;ATXN1;BCKDHB;FYN;MAP2K5;ANXA2;SCAF8;BMPR1A;PIK3R3;CDKN1B;NR1D2;SYNE1;PRKCE;VLDLR;PEX14;BHLHE40;CITED2;RUNX1;SLC7A1;LDLR;NOTCH2;ANXA4;PDLIM5;SIPA1L1;AGGF1;PHF3,age_changes_Adaptive_NK_02062026
KRAS Signaling Dn,0.20887774308432702,-0.28765725484312943,-1.2192269147648906,IFI44L;CHST2;LFNG;TCL1A;MX1;ZBTB16;PDE6B;PLAG1;NUDT11;RSAD2;SKIL;COPZ2;BARD1;YPEL1;ENTPD7;ITGB1BP2;TGM1;OXT;STAG3;CCDC106,age_changes_Adaptive_NK_02062026
E2F Targets,0.26049052741637396,0.2351366953200159,1.1170290801057756,CDKN2A;CDC25B;KIF22;XRCC6;ANP32E;ILF3;EED;TCF19;PTTG1;NUDT21;HMGB2;MXD3;MCM6;ATAD2;CDKN1B;DUT;POLA2;RAD1;RAD51AP1;BRMS1L;SUV39H1;SHMT1;ZW10;HUS1;MCM2;RACGAP1;DDX39A;LIG1;PPM1D;WEE1;NCAPD2;TMPO;POLE4;MCM7;PRDX4;HMGA1;TIMELESS;WDR90;PHF5A;RAD21;PRPS1;MMS22L;PRKDC,age_changes_Adaptive_NK_02062026
G2-M Checkpoint,0.26623412748084174,0.23207471422596607,1.1044169588316082,CDC25B;KIF22;DBF4;SLC7A5;ILF3;NUP98;PTTG1;HIF1A;CCNT1;KPNB1;MCM6;EWSR1;CDKN1B;POLA2;SLC38A1;CUL5;FANCC;NSD2;FOXN3;ODC1;SUV39H1;CUL4A;HUS1;MCM2;PRC1;SRSF10;RACGAP1;INCENP;DDX39A;CDC7;MT2A;BUB3;G3BP1;SLC7A1;NOTCH2;TMPO;SMARCC1;MEIS2;HMGA1;HNRNPU;RAD21;ATF5;PML;SQLE;NCL;DKC1;BRCA2;ODF2;SS18;TNPO2;NUSAP1;MAD2L1;CDC27;UCK2;NOLC1;RBL1;NDC80;SMAD3;KIF5B,age_changes_Adaptive_NK_02062026
Hedgehog Signaling,0.27252710572274974,0.34986621971215437,1.1051047565135879,MYH9;ETS2;PTCH1;VLDLR;OPHN1;ADGRG1;DPYSL2;PML,age_changes_Adaptive_NK_02062026
UV Response Up,0.3791519645819308,0.23285084942661202,1.0388545362668273,ENO2;EIF2S3;CREG1;DNAJB1;AQP3;SOD2;RPN1;RHOB;GGH;ARRB2;BTG3;GRINA;PRKCD;TUBA4A;BCL2L11;ALDOA;NXF1;CYB5R1;DLG4;POLE3;KLHDC3;ACAA1;ASNS;BTG1,age_changes_Adaptive_NK_02062026
Apical Surface,0.4727077171282603,-0.32639185725796843,-1.069589385447395,CD160;IL2RG;SULF2;IL2RB;MAL;AKAP7;AFAP1L2;LYN;ATP8B1,age_changes_Adaptive_NK_02062026
DNA Repair,0.48303307340682977,-0.22627300136491652,-1.0237105695950741,PDE6G;GTF2H5;ADA;POLR2G;BOLA2;DAD1;TAF12;POLR2H;TAF10;RBX1;NME1;RPA3;TP53;ZNRD1;ALYREF;DGUOK;RFC2;CMPK2;TSG101;POLB;SURF1;ERCC4;COX17;POLR2F,age_changes_Adaptive_NK_02062026
Myc Targets V2,0.49032870866697165,-0.26391248978532444,-1.0023126769127553,PPAN;BYSL;IPO4;HSPE1;MYC;NDUFAF4;DCTPP1;GNL3,age_changes_Adaptive_NK_02062026
PI3K/AKT/mTOR  Signaling,0.5081243037682941,-0.24671171894497734,-1.0348903265634846,IL2RG;FASLG;ARPC3;MAPK1;RIT1;AKT1;SLA;ATF1;CAMK4;PTEN;NCK1;GRK2;CSNK2B;RPS6KA3;RALB;VAV3;HRAS;TIAM1;PRKAG1;TNFRSF1A;SMAD2;ACTR3,age_changes_Adaptive_NK_02062026
Pancreas Beta Cells,0.5722034464054742,0.34138530274615314,0.9483229840725003,SPCS1;MAFB,age_changes_Adaptive_NK_02062026
Spermatogenesis,0.811738946721469,-0.20902782344992069,-0.841767712116142,POMC;TLE4;IL12RB2;CAMK4;IFT88;AGFG1;STRBP;ARL4A;RPL39L;NEK2;NEFH;EZH2;AURKA;TKTL1;SIRT1;ACRBP;CSNK2A2;NPHP1;HSPA2;OAZ3;PIAS2;MAP7;IP6K1,age_changes_Adaptive_NK_02062026
TGF-beta Signaling,0.00166333998669328,-0.5221201821531956,-2.131567786077767,PMEPA1;TGIF1;ID3;TRIM33;FKBP1A;SMAD3;TGFB1;SMURF2;NCOR2;ENG;SPTBN1;CDK9;ARID4B,age_changes_B_ABC_02062026
Interferon Alpha Response,0.0041583499667332,-0.4001824717662534,-1.9323371013769415,IRF9;IL4R;SELL;ISG15;GBP4;STAT2;IFI44L;IFIT3;ISG20;IFI30;TRIM25;NMI;IRF7;LAP3;NUB1;SAMD9L;LY6E;SAMD9;CD47;TMEM140;MOV10;LGALS3BP;EPSTI1;SLC25A28;PSMB8;IRF1;UBE2L6;PSME2;SP110;MVB12A;HLA-C;IRF2;IFI44;ELF1;OGFR;MX1;PARP14;USP18;OAS1;PSMA3;EIF2AK2;TAP1;TRAFD1,age_changes_B_ABC_02062026
Epithelial Mesenchymal Transition,0.005266484095218033,0.4510861560433451,1.8646770435530182,LGALS1;ENO2;EMP3;RHOB;SAT1;TIMP1;MFAP5;VIM;VCAN;ACTA2;FAS;IL15;CAPG;TPM1;QSOX1;CALD1;PLOD3;PLOD1;AREG;TGFBI;ITGAV;DST;IL32;CXCL8;MAGEE1;DAB2;LRP1;PLAUR;NOTCH2;FBLN2;CD59;ITGB1;FLNA;ANPEP;PFN2,age_changes_B_ABC_02062026
Bile Acid Metabolism,0.005793132504739835,0.4694975586717354,1.8751759452613186,IDI1;OPTN;ATXN1;SLC29A1;GSTK1;SLC22A18;FDXR;HACL1;DHCR24;PEX1;ISOC1;SLC35B2;ABCD2;PFKM;ALDH9A1;NPC1;RETSAT;RXRA;ABCA3;EPHX2;LONP2;HSD17B6;ABCA5;ACSL5;NR3C2;CROT;ABCA6;ABCD3;FADS1;GCLM;ABCA2;HSD17B11,age_changes_B_ABC_02062026
Angiogenesis,0.009479671371392457,0.7012542205685156,1.9001909838346023,S100A4;TIMP1;VCAN;LRPAP1;ITGAV;PTK2;FGFR1;PDGFA;PF4,age_changes_B_ABC_02062026
Fatty Acid Metabolism,0.015799452285654096,0.3888134019329515,1.6985362748728052,LGALS1;IDI1;ENO2;CA2;YWHAH;ODC1;ECI2;TP53INP2;ALAD;MGLL;DLST;ACADVL;CPT2;DHCR24;ACO2;ACOT2;IDH3B;ALDH9A1;S100A10;ALDOA;PPARA;CRYZ;SUCLG2;RETSAT;ALDH3A2;PCBD1;ACSL5;CRAT;HMGCS1;G0S2;GCDH;SMS;GRHPR;PRDX6;CD36;SLC22A5;MIF;GPD2;HSD17B11,age_changes_B_ABC_02062026
IL-6/JAK/STAT3 Signaling,0.01933632734530938,-0.3703617207045902,-1.648783200876562,LTB;IRF9;IL2RG;IL4R;CD38;CD9;PIM1;STAT2;TGFB1;IFNAR1;CD44;STAM2,age_changes_B_ABC_02062026
PI3K/AKT/mTOR  Signaling,0.023286759813705923,-0.3464862739504877,-1.6614536441519054,PTEN;IL2RG;VAV3;MKNK2;LCK;MAPK1;STAT2;AKT1;CSNK2B;PRKCB;GRK2;CXCR4;HRAS;PRKAG1;RIT1;NCK1;SLC2A1;UBE2N;ARPC3;SLA;CAB39;RIPK1;MAP2K3;ATF1;RPS6KA3;MKNK1,age_changes_B_ABC_02062026
Inflammatory Response,0.03756758654588863,0.3648206500229328,1.5897837442682996,CD70;IL2RB;MXD1;EMP3;ICAM1;CCL5;TIMP1;TNFSF9;IL15RA;RIPK2;IL10RA;TNFRSF1B;NAMPT;IL15;CHST2;CD82;CSF3R;BEST1;P2RX4;IFITM1;ACVR1B;RAF1;KLF6;FPR1;GPR132;IL10;CD48;CXCL8;C5AR1;CD14;EBI3;SCN1B;ADRM1;PLAUR;KIF1B;IL1B;IRAK2;SRI;P2RX7,age_changes_B_ABC_02062026
Androgen Response,0.04465978512744891,0.39196870890294977,1.5909755143669304,SGK1;IDI1;CDC14B;SAT1;ANKH;UBE2J1;ARID5B;CCND3;INSIG1;DHCR24;ZMIZ1;HSD17B14;CENPN;CCND1;PDLIM5;ITGAV;LMAN1;NKX3-1;ELL2;PLPP1;ACSL3;ADRM1;MAF;B4GALT1;HMGCS1;ABCC4;SMS;FADS1,age_changes_B_ABC_02062026
Pperoxisome,0.052079676052711646,0.3645221428842902,1.5157942505253639,TSPO;IDI1;ATXN1;PABPC1;YWHAH;ECI2;CDK7;MVP;GSTK1;DHCR24;ISOC1;PEX14;SLC35B2;ABCD2;ALDH9A1;RETSAT;ABCC5;STS;EPHX2;LONP2;ACSL5;CRAT;ABCD3;NUDT19;FADS1;FDPS;CNBP;HSD17B11,age_changes_B_ABC_02062026
Protein Secretion,0.057273014535496096,0.3629542338060834,1.5192188691444268,CD63;ATP1A1;PPT1;AP3S1;SCRN1;BNIP3;M6PR;RAB5A;ANP32E;GOLGA4;TMED2;DST;SSPN;LMAN1;YKT6;GLA;MON2;CTSC;ARFIP1;NAPG;AP2B1;SCAMP3;VAMP7;AP1G1;COG2;KIF1B;NAPA;VAMP3;OCRL;AP2M1;TMED10;ICA1,age_changes_B_ABC_02062026
Apoptosis,0.057720665683589634,0.335471938378154,1.4962645269305193,TSPO;ENO2;CASP1;RHOB;HSPB1;SAT1;TIMP1;HMGB2;PEA15;TXNIP;BMF;ANKH;PSEN2;FAS;PPT1;GPX4;PAK1;BCL2L2;FDXR;PDCD4;CCND1;CFLAR;DFFA;RETSAT;PTK2;ATF3;CTH;TGFB2;CASP9;PRF1;CD14;IER3;MCL1;SQSTM1,age_changes_B_ABC_02062026
Coagulation,0.0597369767371874,0.3915545648841739,1.5284384363500734,CAPN2;TIMP1;LGMN;CSRP1;ISCU;SERPINA1;CPQ;S100A13;USP11;PLEK;PREP;CRIP2;F8;FYN;MAFF;CASP9;MSRB2;CTSH;LRP1;ADAM9;PF4;DPP4;ANG;FURIN,age_changes_B_ABC_02062026
IL-2/STAT5 Signaling,0.06156998678591263,0.3250650749232875,1.479081663888431,SERPINB6;IL2RB;MXD1;RHOB;CD86;CDC42SE2;CA2;PLIN2;FGL2;IL10RA;TNFRSF1B;ODC1;RORA;GPX4;COCH;FLT3LG;RNH1;IRF8;CAPG;AHNAK;SLC1A5;GPR65;RRAGD;CCND3;SYT11;PRNP;P2RX4;MAP3K8;ITGAV;KLF6;TRAF1;SNX14;IL10;MAFF;BCL2;CYFIP1;CD48;TWSG1;CST7,age_changes_B_ABC_02062026
Complement,0.07390632680289305,0.32136434229854377,1.450588326663951,CASP1;CCL5;TIMP1;CA2;LGMN;CSRP1;SIRT6;S100A9;RCE1;SERPINA1;ATOX1;KLK1;L3MBTL4;FCN1;CPQ;S100A13;KYNU;PLEK;HSPA5;HSPA1A;GNGT2;RBSN;ANXA5;PREP;F8;FYN;RAF1;NOTCH4;FCER1G;GRB2;MAFF;SRC;CTSC;CASP9;CD46;CTSH;RNF4;DGKG;LRP1;AKAP10;CALM1;PLAUR;ADAM9;GZMB;CD59,age_changes_B_ABC_02062026
p53 Pathway,0.08021260391178234,0.3190541867747623,1.4343933149374857,S100A4;MXD1;CASP1;PVT1;SAT1;TXNIP;TNFSF9;TSPYL2;DDB2;CDKN2A;CCNK;FAS;ISCU;CCNG1;CYFIP2;STOM;CD82;CCND3;FDXR;RAD51C;KIF13B;BTG1;AEN;DDIT4;ACVR1B;S100A10;RPL36;GM2A;RETSAT;ABCC5;DCXR;ATF3;PLXNB2;ABHD4;RXRA,age_changes_B_ABC_02062026
KRAS Signaling Up,0.09098469727212243,-0.2773667771602525,-1.365649495203468,TSPAN13;IL2RG;ETS1;JUP;HDAC9;MTMR10;LAT2;IL7R;CXCR4;CLEC4A;CD37;GYPC;TRIB2;ENG;ADAM17;STRN;MAP3K1;ADAM8;ERO1A;EVI5;AMMECR1;YRDC;SATB1;GLRX,age_changes_B_ABC_02062026
TNF-alpha Signaling via NF-kB,0.09637665894249,0.30901164144277926,1.407028481634698,SGK1;MXD1;ICAM1;RHOB;SIK1;CCL5;SAT1;TNFSF9;IL15RA;RIPK2;NAMPT;TUBB2A;EIF1;RELB;PLPP3;ZFP36;KYNU;AREG;LITAF;ZC3H12A;PLEK;KLF9;CCND1;MAP3K8;PDLIM5;BTG1;CFLAR;DUSP4;KLF6;TRIP10;TRAF1;NFKB2;MAFF;IL6ST;TANK;NR4A2;ATF3;IER3;MCL1;SQSTM1;CEBPD;TNFAIP2;PLAUR;B4GALT1;IL1B;G0S2;EFNA1;DRAM1;BHLHE40,age_changes_B_ABC_02062026
mTORC1 Signaling,0.19085738361070148,0.28572313733065696,1.3187308902950252,IDI1;RPA1;HSPA9;LGMN;FGL2;NAMPT;HSPE1;CCNG1;MTHFD2;M6PR;SLC1A5;GAPDH;INSIG1;ASNS;FDXR;TUBG1;SLC7A5;DHCR24;PGK1;GPI;HSPA5;TXNRD1;UCHL5;DDIT4;YKT6;GLA;ACLY;ALDOA;DHCR7;CANX;CTSC;CYP51A1;CTH;CCT6A;ATP5MC1;ARPC5L;PSPH;SQSTM1;ACSL3;TPI1;HSPA4;BCAT1;NUP205;HMGCS1;BHLHE40;HMBS;UFM1;FADS1;SLC6A6;HK2,age_changes_B_ABC_02062026
Cholesterol Homeostasis,0.2076311354539709,0.3368687706887097,1.3008304220413123,IDI1;LGMN;FBXO6;ATF5;S100A11;ANXA5;DHCR7;SREBF2;ETHE1;CYP51A1;ATF3;ACSS2;GSTM2;ANTXR2;PLAUR;HMGCS1;CXCL16;ABCA2;FDPS;CHKA;ALDOC,age_changes_B_ABC_02062026
Interferon Gamma Response,0.24281589610775847,0.27676085610270446,1.271997031950677,IL18BP;IL2RB;CASP1;ICAM1;CD86;CCL5;TXNIP;IL15RA;RIPK2;TRIM14;FGL2;FAS;IL10RA;NAMPT;MT2A;IRF8;IL15;MTHFD2;MVP;SLAMF7;ARID5B;IRF5;ZNFX1;ITGB7;ISOC1;BTG1;CD274;SSPN,age_changes_B_ABC_02062026
Notch Signaling,0.3501330671989355,-0.3233391986021168,-1.137691308623526,LFNG;KAT2A;DTX1;RBX1;MAML2;HES1,age_changes_B_ABC_02062026
Estrogen Response Late,0.3538492147087049,0.27926286456171723,1.209286511520695,SGK1;CHPT1;SLC29A1;CA2;S100A9;SERPINA1;RAB31;RNASEH2A;ZFP36;PDCD4;SLC7A5;AREG;CCND1;XRCC3;GLA;ATP2B4;DHCR7;BCL2;DCXR;IL6ST;ALDH3A2;FAM102A;ARL3;RPS6KA2;ABCA3,age_changes_B_ABC_02062026
