Term,fdr,es,nes,lead_genes,subset
G2-M Checkpoint,0.8727811005439101,0.1805043862047947,0.7783247354885278,MAD2L1;PTTG1;CDKN1B;DBF4;SLC7A5;ATRX;POLA2;RPS6KA5;INCENP;KIF20B;KPNB1;E2F2;PRC1;CUL4A;UCK2;TOP2A;NUP98;ORC5;BRCA2;EWSR1;KIF11;RBL1;CDC25B;ILF3;CDK1;TPX2;CDC27;NUSAP1;SUV39H1;BUB1;RAD21;BUB3;KIF5B;MCM3;MCM6;CASP8AP2;NDC80;KNL1;CCNF;CDC7;SRSF1;JPT1;CUL5;HNRNPU;PLK4;KIF22;ODF2;NUMA1;E2F1;E2F4;CDKN3;CHEK1;TRAIP,age_changes_CD4_ISGhi_02032026
Hedgehog Signaling,0.989126487,0.1892714346007462,0.5656360598276058,MYH9;NF1;PTCH1;AMOT;TLE1;CDK5R1;ADGRG1;CELSR1;GLI1;VEGFA;HEY2;PML;CDK6;NRP2;DPYSL2;NRCAM,age_changes_CD4_ISGhi_02032026
Myc Targets V2,0,-0.593140843,-1.984066144,PPAN;GNL3;NDUFAF4;MYC;DDX18;PHB;NOP56;MRTO4;IPO4;EXOSC5;WDR74;GRWD1;TBRG4;NPM1;NOP16;SLC19A1;PA2G4;CDK4;RRP12;MPHOSPH10;LAS1L;SRM;HSPE1;WDR43;DCTPP1;HSPD1,age_changes_CD4_Tregs_02032026
Myc Targets V1,0,-0.495593118,-1.968055588,RSL1D1;IMPDH2;EEF1B2;GNL3;SERBP1;CCT2;NHP2;HDDC2;APEX1;MYC;DDX18;HNRNPA2B1;PHB;NOP56;C1QBP;FBL;PSMC6;EIF3J;SNRPG;PSMA4;ABCE1;RPS5;EIF4A1;HSP90AB1;RPL22;SRSF3;HNRNPD;RPS10;EIF3B;CLNS1A;TRIM28;POLD2;NCBP2;SSBP1;CCT5;COPS5;CCT4;RPL6;DDX21;HDAC2;TARDBP;EIF2S1;MRPS18B;RPS6;NAP1L1;NME1;NPM1;RACK1;HDGF;SMARCC1;NOP16;CCT3;RANBP1;SNRPB2;FAM120A;SET;UBE2E1;RPS2;MCM7;GSPT1;RPLP0;RPL34;PCNA;IFRD1;PA2G4;CYC1;SYNCRIP;RPL18;PSMA2;CDK4;RPS3;PPIA;SRSF2;SNRPD3;RPL14;TRA2B;SNRPD2;SRM;EIF1AX;EXOSC7;HSPE1;PSMD3;PABPC1;RAN;EIF2S2;HSPD1;PSMA7;SRSF1;CAD;SSB;EIF3D;POLE3;TCP1;ILF2;PRDX3,age_changes_CD4_Tregs_02032026
Wnt-beta Catenin Signaling,0.001290114,-0.6118885,-1.823255494,TCF7;LEF1;AXIN2;TP53;MYC;FRAT1;NOTCH1;HDAC2;AXIN1;SKP2;KAT2A;MAML1;CSNK1E;GNAI1;NKD1;HDAC11,age_changes_CD4_Tregs_02032026
TGF-beta Signaling,0.003870343,-0.536161626,-1.715246226,NOG;ID3;TGIF1;IFNGR2;ID2;PMEPA1;SMURF2;SPTBN1;SKIL;HIPK2;SMAD3;ARID4B;SMAD7,age_changes_CD4_Tregs_02032026
Apoptosis,0.004913574,0.44652052824114585,1.8087427866799732,LGALS3;TSPO;CASP8;LMNA;CASP1;BAX;FAS;PMAIP1;SAT1;ENO2;BCL2L1;BTG3;TIMP1;CDC25B;TAP1;ATF3;CFLAR;FDXR;SPTAN1;PLCB2;RHOT2;SQSTM1;ANXA1;TOP2A;RARA;MCL1;CD2;ETF1;HMGB2;TGFBR3;GNA15;CD14;CDKN1B;DAP;PEA15;F2R;WEE1;BCL10;PRF1;CD44,age_changes_CD4_Tregs_02032026
Epithelial Mesenchymal Transition,0.00552777,0.49989896243998405,1.8789536855371753,LGALS1;ITGB1;FLNA;VIM;GLIPR1;FAS;SAT1;CADM1;ENO2;EMP3;TPM4;WIPF1;TIMP1;SGCB;VCAN;CAPG;ACTA2;PLOD3;TGFBR3;QSOX1;PLAUR;SDC4;IL15;CD44;IL32,age_changes_CD4_Tregs_02032026
Interferon Gamma Response,0.006449066,0.42609421781368806,1.813491440513456,HLA-DRB1;HLA-DMA;HLA-DQA1;CASP8;CD40;CD74;IL10RA;ZBP1;CASP1;FAS;ST8SIA4;IL7;ARID5B;CCL5;VAMP5;PSMB9;PFKP;TAPBP;SRI;IL15RA;TRIM26;SELP;TAP1;STAT4;STAT1;MVP;IL18BP;IL2RB;NLRC5;IRF5;ADAR;MTHFD2;JAK2;PELI1;RIPK1;FGL2;ICAM1;PSME2;IL15;PSMB2;MYD88;CSF2RB;NAMPT;CIITA;LY6E;SPPL2A;LCP2;CMTR1;PML;OAS3;RNF213;PSMB10;PTPN2;PARP12;TRIM21;TRIM14;GZMA;ITGB7;OGFR;P2RY14;TXNIP;PTPN1;CD86;VAMP8;SOD2,age_changes_CD4_Tregs_02032026
Complement,0.012437483548302186,0.4242310089340064,1.7249977993577714,LGALS3;ANXA5;F5;CTSS;SPOCK2;APOBEC3G;CASP1;CPQ;CCL5;CSRP1;PSMB9;PIK3R5;CTSC;LIPA;TIMP1;S100A9;PLEK;EHD1;GATA3;FCN1;GCA;F8;JAK2;CTSO;VCPIP1;LAMP2;ADAM9;PLAUR;HSPA1A;CTSH;CDA;XPNPEP1;GZMK;GNB2;S100A12;PDP1;PIK3CG;WAS;SERPINA1;LCP2;GZMB,age_changes_CD4_Tregs_02032026
Allograft Rejection,0.014433623,0.40183185836101076,1.6648105034859544,HLA-DRA;HLA-DMA;HLA-DQA1;FLNA;CD40;CD74;CTSS;NCF4;GPR65;FAS;ST8SIA4;SRGN;CXCR3;CDKN2A;HLA-DMB;IL7;CCL5;TAPBP;HCLS1;TPD52;TIMP1;TAP1;MAP4K1;IL12RB1;CSF1;STAT4;STAT1;IFNG;IL2RB;CD2;CCR2;CAPG;TLR6;JAK2;EIF3A;GCNT1;HLA-DOA;F2R;ICAM1;BCL10;IL15;ITGAL;PRF1;CD28;CD4;CCR5;DEGS1;SIT1;SPI1;WAS;ZAP70;LCP2;GZMB;GBP2;PSMB10;IL12A;CD96,age_changes_CD4_Tregs_02032026
Reactive Oxygen Species Pathway,0.014477494077388785,0.49179959453287203,1.6492607276608238,TXN;PRNP;PRDX1;PFKP;LSP1;PRDX4;NQO1;PTPA;PRDX6;SCAF4;MBP;PRDX2;CDKN2D;G6PD,age_changes_CD4_Tregs_02032026
IL-2/STAT5 Signaling,0.016951829428797055,0.40577795179620696,1.6657022312099845,CST7;PRNP;AHNAK;TNFRSF9;PHLDA1;IL10RA;CDC42SE2;PLEC;GPR65;GLIPR2;RORA;TNFRSF18;CTLA4;ANXA4;GALM;SYT11;TNFRSF4;BCL2L1;ALCAM;PHTF2;SELP;BATF;SYNGR2;CSF1;FLT3LG;CCR4;TRAF1;P4HA1;MYO1C;BHLHE40;TNFRSF1B;IL2RB;MAP3K8;SLC1A5;CAPG;HOPX;TIAM1;PLPP1;RABGAP1L;AHR;FGL2,age_changes_CD4_Tregs_02032026
Inflammatory Response,0.026947881021321403,0.3886239848546504,1.5681617578078666,CD70;TNFRSF9;CD40;IL10RA;CD82;CCL5;TAPBP;SRI;IL15RA;EMP3;PIK3R5;TIMP1;GPR183;ADRM1;CSF1;KCNA3;TNFRSF1B;IL2RB;CYBB;CCL20;GNA15;ATP2B1;CD14;AHR;NOD2;ICAM1;CXCR6;PLAUR;GPR132;CSF3R;IL15;P2RX7;NAMPT;LY6E;PROK2;OSM;LCP2;IL1R1,age_changes_CD4_Tregs_02032026
Mitotic Spindle,0.030300371442777342,0.37300973289261735,1.5429053000361548,FLNA;EZR;ACTN4;ARHGDIA;NDC80;PRC1;NUSAP1;CENPE;ARHGAP10;SPTAN1;PCGF5;RHOT2;KIF20B;MYH9;TBCD;TOP2A;TIAM1;CNTROB;PXN;INCENP;KIFAP3;HOOK3;BRCA2;ARHGEF12;CLIP1;ABR;DYNC1H1;ARHGAP5;VCL;BUB1;KNTC1;NEDD9;STAU1;PREX1;CAPZB;TPX2;RABGAP1;CEP57;CKAP5;KIF3B;PDLIM5;RHOF;TUBGCP5;CEP250;LLGL1;TUBGCP2;KIF22;MAP3K11;RACGAP1;NUMA1;TTK;CCNB2;STK38L;MAPRE1;DOCK2;ARHGAP4;ALMS1,age_changes_CD4_Tregs_02032026
Notch Signaling,0.041315916787614905,-0.530970774,-1.47532825,LFNG;HES1;DTX1;NOTCH1;RBX1;MAML2;PRKCA;KAT2A;SKP1;NOTCH2,age_changes_CD4_Tregs_02032026
Protein Secretion,0.085987541,0.36910256264640073,1.3827817488551992,STAM;CD63;SGMS1;PAM;CTSC;TPD52;SEC24D;AP2B1;ANP32E;ARF1;LAMP2;RAB14;TMED2;YKT6;VAMP3;TMX1;GBF1;RER1;ATP6V1H;ARFGAP3;ARCN1;RAB9A;AP3S1;USO1;RAB2A;NAPA;TMED10;STX12;VPS45;CLCN3;RAB5A;AP3B1,age_changes_CD4_Tregs_02032026
TNF-alpha Signaling via NF-kB,0.088946852,0.3335591414508477,1.389343116079796,TNFRSF9;DUSP4;PHLDA1;MSC;CCL5;SLC16A6;TRIB1;SAT1;IL15RA;BTG3;CEBPD;TAP1;TNIP1;ATF3;GPR183;PLEK;CSF1;CFLAR;EHD1;KLF10;TRAF1;BHLHE40;SQSTM1;SPSB1;DRAM1;MAP3K8;MCL1;SERPINB8;ZC3H12A;TIPARP;B4GALT5;CCL20;ATP2B1;TANK;PANX1;ICAM1;PLAUR;SDC4;CD44;NINJ1,age_changes_CD4_Tregs_02032026
Apical Junction,0.096735983,0.3457600076192291,1.3903990599750011,ITGB1;CD99;ACTN4;CTNNA1;ZYX;YWHAH;ADAM15;SKAP2;TRAF1;VCAN;CNN2;MYH9;PIK3R3;ARHGEF6;SORBS3;ADAM9;SYMPK;ICAM1;THBS3;ITGA3;VCL;VASP;EXOC4;NF2;IKBKG;PIK3CB;TGFBI;MAPK13;RHOF;MSN,age_changes_CD4_Tregs_02032026
mTORC1 Signaling,0.11134509081337195,0.31585868451237786,1.3321303529467214,SLC1A4;HPRT1;SLA;PRDX1;ELOVL5;CTSC;TBK1;CCNG1;SLC7A5;FDXR;TPI1;SKAP2;P4HA1;BHLHE40;SQSTM1;PIK3R3;DAPP1;SLC9A3R1;PFKL;SLC1A5;MTHFD2;RPN1;ETF1;GAPDH;DDIT4;ALDOA;ASNS;TCEA1;SSR1;FGL2;G6PD;YKT6;GPI;PSME3;MAP2K3;NAMPT;EDEM1;BUB1;HSP90B1;PGM1;ACTR2;SYTL2;CANX;GSK3B;SLC6A6;TFRC;PSMD14;HSPA4;CCNF;GTF2H1;GGA2;ATP6V1D;MCM4;PSAT1;INSIG1,age_changes_CD4_Tregs_02032026
Coagulation,0.1114152847240502,0.3645391499498946,1.3244264335201938,CAPN2;CPQ;CSRP1;CRIP2;TIMP1;PLEK;ANXA1;WDR1;F8;CTSO;LAMP2;ADAM9;CTSH;GNB2;SERPINA1;ISCU,age_changes_CD4_Tregs_02032026
Angiogenesis,0.11504672282179522,0.5590204541803268,1.312345043179541,S100A4;TIMP1;LRPAP1;VCAN,age_changes_CD4_Tregs_02032026
Bile Acid Metabolism,0.1154328538469876,0.3505108356307425,1.3036043991026176,OPTN;GSTK1;PEX16;ABCA2;ACSL5;FDXR;SCP2;NPC1;GNPAT;ABCD2;PAOX;ATXN1;PEX26;SLC27A2;ABCD1;ALDH9A1;RETSAT;CROT,age_changes_CD4_Tregs_02032026
Spermatogenesis,0.119059672,0.36717466600073806,1.3331046185038502,MLF1;DBF4;PRKAR2A;PCSK1N;EZH2;NCAPH;TOPBP1;IL12RB2;PHF7;PHKG2;RPL39L;CDKN3;BUB1;NF2;MTOR;MAST2;PARP2;TTK;CHFR;CCNB2;IDE;TALDO1,age_changes_CD4_Tregs_02032026
p53 Pathway,0.1396683337720453,0.3051666991271811,1.257045733060787,DDB2;RPS27L;S100A4;CASP1;BAX;FAS;CDKN2A;CD82;AEN;SAT1;PVT1;STOM;PMM1;CCNG1;TAP1;ATF3;FDXR;S100A10;RB1;DRAM1;DDIT4;PHLDA3;MDM2;ANKRA2;SLC3A2;F2R;NINJ1;POLH;ZMAT3;RALGDS;TM7SF3;CGRRF1;ISCU;TAX1BP3;EPS8L2;ZNF365;SEC61A1;ABCC5;ERCC5;RETSAT;VWA5A;ZBTB16;TXNIP;TOB1;VAMP8,age_changes_CD4_Tregs_02032026
Fatty Acid Metabolism,0.14469181640597942,0.3185716844117003,1.2587240028200162,LGALS1;PCBD1;ELOVL5;ENO2;YWHAH;BLVRA;ACSL5;S100A10;RAP1GDS1;ACSL4;SDHA;ERP29;SERINC1;PRDX6;ALDOA;MDH2;GRHPR;ACSM3;LTC4S;MIF;ACOX1;ODC1;PTS;ALDH3A2;UROS;CPT2;HSD17B10;HADHB;ACOT2;NCAPH2;ALDH9A1;RETSAT;MCEE;GPD2;ECI2;ALAD,age_changes_CD4_Tregs_02032026
Cholesterol Homeostasis,0.14781667690327865,0.3569203348802585,1.2619770875322547,LGALS3;ANXA5;ABCA2;ALCAM;PMVK;ATF3;ANTXR2;PLAUR;LSS;ETHE1;S100A11;FABP5;FDFT1;GUSB;CPEB2,age_changes_CD4_Tregs_02032026
KRAS Signaling Dn,0.16263505886147395,-0.372074706,-1.300309883,CHST2;SNN;LFNG;LYPD3;IFI44L;CAMK1D;SKIL;TCL1A;GAMT;CCDC106;PLAG1;CD40LG;EDAR;STAG3,age_changes_CD4_Tregs_02032026
Pperoxisome,0.1903730646820934,0.32236156811298977,1.2056428497879412,TSPO;GSTK1;PRDX1;ELOVL5;CADM1;YWHAH;ACSL5;SCP2;MVP;ACSL4;TOP2A;GNPAT;BCL10;ABCD2;ERCC3;ATXN1;ACOX1;SLC27A2;ABCD1;SLC25A4;ABCC5;ALDH9A1;RETSAT;SOD2;ECI2;IDE,age_changes_CD4_Tregs_02032026
Myogenesis,0.19689391945248752,0.30773260038801226,1.2074807454280965,ITGB1;PRNP;TPM3;FXYD1;LSP1;SYNGR2;SPTAN1;MYO1C;BHLHE40;MYH9;RB1;DMPK;NQO1;SORBS3,age_changes_CD4_Tregs_02032026
Estrogen Response Late,0.21374045801526717,0.2939516565529926,1.1779069987122581,SLC1A4;HPRT1;ELOVL5;BTG3;SNX10;ATP2B4;BATF;S100A9;SLC7A5;TOP2A;RNASEH2A;SLC9A3R1;TIAM1;JAK2;TJP3;DYNLT3;CD44;METTL3;AFF1;ABHD2;FABP5;NCOR2;SERPINA1;SLC2A8;FDFT1;ALDH3A2;SLC27A2;MAPK13;XRCC3;RAB31;CHPT1;TOB1;SLC16A1;PLK4;ISG20,age_changes_CD4_Tregs_02032026
heme Metabolism,0.2145415841697472,0.2929905378712989,1.1831040095466863,OPTN;HTATIP2;RIOK3;BLVRA;LRP10;TENT5C;BSG;KAT2B;GDE1;CAST;NFE2L1;ACP5;TRAK2;DMTN;ADIPOR1;LAMP2;MFHAS1;ASNS;TCEA1;AQP3;PRDX2;ARHGEF12;FN3K;MAP2K3;ENDOD1;ARL2BP;TMEM9B;UROS;TFRC;NNT;MGST3;FBXO7;PPP2R5B;ALAD;MKRN1;E2F2;BTRC;NFE2;DCAF11;SLC10A3;CTSB;KHNYN;BACH1;CLCN3;OSBP2;PICALM;ADD1;EIF2AK1;GMPS;RNF19A;NARF;CIR1,age_changes_CD4_Tregs_02032026
Hypoxia,0.22884969728876017,0.28740352076011855,1.1633706277553864,ANXA2;S100A4;RORA;PFKP;ENO2;PAM;UGP2;TPD52;ATF3;TPI1;P4HA1;BHLHE40;MYH9;IDS;PFKL;TIPARP;GAPDH;DDIT4;ALDOA;CDKN1B;PLAUR;SDC4;GRHPR;GPI;XPNPEP1;WSB1;MT1E;PGM1;MIF;TGFBI;TPST2,age_changes_CD4_Tregs_02032026
PI3K/AKT/mTOR  Signaling,0.23790673659060077,0.2978691125376642,1.1518803857407465,SLA;ARHGDIA;TBK1;YWHAB;SQSTM1;PRKAR2A;PIN1;PIK3R3;DAPP1;RPS6KA1;TIAM1;ARF1;CDKN1B;RIPK1;MYD88;MAP2K3;PPP1CA;HSP90B1;ACTR2,age_changes_CD4_Tregs_02032026
Interferon Alpha Response,0.2501145525625652,0.2976392919972682,1.1394190437321599,CASP8;CD74;CASP1;IL7;PSMB9;LPAR6;TRIM26;TAP1;CSF1;TMEM140;ADAR;UBA7;PSME2;IL15;MOV10;LY6E;CMTR1;GBP2;PARP12;TRIM21;TRIM14;OGFR;TXNIP;PARP9;ISG20;STAT2;PSMB8,age_changes_CD4_Tregs_02032026
IL-6/JAK/STAT3 Signaling,0.330679126,0.3026631259935698,1.089339024122781,FAS;IL7;IL15RA;PIK3R5;IL12RB1;CSF1;STAT1;TNFRSF1B;MAP3K8;CD14;CSF3R;CD44;MYD88;CSF2RB;IL1R2;IL1R1;PTPN2;PTPN1;IL17RA;STAT2;IL18R1;CD36,age_changes_CD4_Tregs_02032026
Glycolysis,0.353242364,0.2628922093598307,1.0619900719788995,TXN;PFKP;ENO2;PAM;UGP2;PKM;PGAM1;TPI1;P4HA1;VCAN;GOT2;FUT8;DDIT4;ALDOA;CHPF2;MDH2;QSOX1;CD44;G6PD;CHST12;AGL;GLCE;MIF;TGFBI;GUSB;PAXIP1;CITED2;ALDH9A1;BIK;GNE;ZNF292;TALDO1;ANG;ISG20,age_changes_CD4_Tregs_02032026
Pancreas Beta Cells,0.35655539429124333,-0.470230136,-1.174290403,FOXO1;SRP9;SRPRB,age_changes_CD4_Tregs_02032026
E2F Targets,0.3594893392998158,0.2535380289880473,1.0642151546116456,PTTG1;ATAD2;HELLS;CDKN2A;EED;CDC25B;CENPE;MCM6;SMC6;SHMT1;JPT1;ANP32E;EZH2;TOP2A;PRDX4;POLE;RNASEH2A;ASF1A;MTHFD2;HMGB2;NUDT21;TK1;CDKN1B;WEE1;BRCA2;POLD1;TCF19;BARD1;CDKN3;MXD3;MMS22L;DONSON;CHEK1;RAD21;CIT;ASF1B;RBBP7;TFRC;LIG1;MAD2L1;KIF22;RACGAP1;MCM4;CCNE1;CCNB2;TIMELESS;PLK4;NBN;CDCA8;UBR7,age_changes_CD4_Tregs_02032026
KRAS Signaling Up,0.3685815686523677,0.26398301785103767,1.0655627643863113,PRDM1;NAP1L2;CTSS;IL10RA;LCP1;ADAM8;TRIB1;MAP4K1;GALNT3;TRAF1;PCSK1N;TNFRSF1B;KCNN4;CCL20;RABGAP1L;PLAUR;CDADC1;KIF5C,age_changes_CD4_Tregs_02032026
Apical Surface,0.435017812,-0.375863027,-1.067812381,APP;LYPD3;SULF2;AKAP7;IL2RG;HSPB1,age_changes_CD4_Tregs_02032026
Estrogen Response Early,0.4514863194108477,-0.291993484,-1.097375034,DHRS3;IGF1R;NRIP1;RETREG1;IL6ST;ABLIM1;HES1;FKBP4;MYC;OPN3;FAM102A;SVIL;NXT1;TGIF2;FLNB;UNC119;BCL11B;MED13L;KDM4B;SLC37A1;AREG;BCL2;SEC14L2;AMFR;RRP12,age_changes_CD4_Tregs_02032026
DNA Repair,0.45689404934687955,-0.281838389,-1.076090182,IMPDH2;NELFCD;NME4;GTF2H5;TP53;APRT;POLR1C;RPA2;SRSF6;POLR2H;RAE1;NCBP2;RBX1;RALA;POLR2G;SDCBP;AGO4;NME1;POLR2K;NELFB;RAD52;NUDT9;TSG101;PCNA;RPA3;PDE6G;PRIM1;ZWINT;ALYREF;ADA;ERCC1;TAF10;RNMT;BRF2;CMPK2;ZNRD1,age_changes_CD4_Tregs_02032026
G2-M Checkpoint,0.4634690050013161,0.24150859582472523,1.0087188476729776,PTTG1;NDC80;PRC1;CDC25B;NUSAP1;CENPE;DBF4;MCM6;SLC7A5;KIF20B;JPT1;EZH2;TOP2A;POLE;KNL1;CUL4A;INCENP;NSD2;CDKN1B;CCNT1;BRCA2;BARD1;CDKN3;RBL1;CHEK1;BUB1;RAD21;NUP98;DR1;KPNB1;ODC1;TPX2;PML;MAD2L1;DTYMK;UCK2;CCNF;KIF22;EWSR1;RACGAP1;ATRX;NUMA1;ODF2;TTK;CDC7;CCNB2;PLK4;E2F2;HNRNPU,age_changes_CD4_Tregs_02032026
Oxidative Phosphorylation,0.49492017416545714,-0.278956822,-1.101335321,TIMM13;TIMM8B;ATP5MC1;TIMM9;ATP5PO;LDHB;UQCRH;SLC25A6;NDUFB8;SDHD;NDUFS4;ATP5MC3;NDUFC2;ATP5PF;NDUFB2;CYB5A;NDUFV2;NDUFS2;ECH1;MRPL35;MTX2;COX4I1;BDH2;ATP5F1E;UQCRQ;ATP5ME;ACADM;ETFB;NDUFA7;PDHB;ETFDH;DECR1;PDHA1;FXN;COX6C;COX7C;MRPS22;CYC1;UQCRC2;OAT;UQCRB;ECHS1;MRPS30;MRPL15;MRPL11;IDH1;MRPS11;IDH3B;ATP5F1C;ALDH6A1;PDHX;SUCLG1;UQCR10;ATP5MF;SLC25A5;ATP5F1B;SLC25A20;PRDX3,age_changes_CD4_Tregs_02032026
UV Response Dn,0.5730124173520399,-0.275843037,-0.996371826,IGF1R;TGFBR2;MRPS31;ICA1;SPOP;DBP;NFKB1;MYC;FBLN5;BCKDHB;SMAD3;SMAD7;RASA2;MAPK14;MTA1;ZMIZ1;PRKCA;PTEN,age_changes_CD4_Tregs_02032026
Unfolded Protein Response,0.6156610684912571,-0.260302644,-0.945818101,NHP2;BANF1;ATF4;NOP56;EXOSC5;EIF4A1;EIF2S1;IMP3;PAIP1;IFIT1;NPM1;SRPRB;DKC1;EIF4A3;NFYB;EXOSC2;CEBPB;RPS14;FUS;NFYA;LSM4;EXOSC4;CNOT6;PDIA5;CKS1B;CNOT4;SERP1;GOSR2,age_changes_CD4_Tregs_02032026
UV Response Up,0.622046072,-0.259249711,-0.961635242,IL6ST;FKBP4;AGO2;POLR2H;DNAJA1;CCND3;BCL2L11;KLHDC3;AP2S1;EIF5;DDX21;TUBA4A;TGFBRAP1;MARK2;BTG1;CDC34;DGAT1;NR4A1;PRKACA;CDC5L;SULT1A1;NFKBIA;NXF1;WIZ;CNP;PDAP1;CDKN1C;CHKA;IRF1;POLE3;E2F5;UROD;FOSB;FURIN;CASP3;GLS;FOS;JUNB;HSPA2,age_changes_CD4_Tregs_02032026
Androgen Response,0.6613223575582091,0.2531868018966204,0.9298805198928654,ARID5B;ELOVL5;SAT1;TPD52;UBE2J1;ADRM1;SEC24D;IQGAP2;MAF;TMEM50A;INPP4B;PLPP1;ABHD2;GPD1L;CDC14B;ANKH;CENPN,age_changes_CD4_Tregs_02032026
Xenobiotic Metabolism,0.6808912562129353,0.22915038237604946,0.9166007119235424,HPRT1;FAS;DHRS7;ELOVL5;PMM1;NPC1;NQO1;SLC1A5;SSR3;ABCD2;NINJ1;CDA;PPARD;PGD;IL1R1;TMBIM6;ACOX1;PTGES3;PTS;SLC6A6;PSMB10;PDLIM5;SLC12A4;ALDH9A1;RETSAT;CROT;GCH1;CNDP2;MTHFD1;PEMT;CD36;PTGDS;MCCC2;DHRS1;TKFC;ASL,age_changes_CD4_Tregs_02032026
Adipogenesis,0.8147407212424322,0.2082081427435931,0.8537245322661736,REEP5;DHRS7;RIOK3;STOM;SCP2;BAZ2A;PFKL;SLC1A5;GPHN;CD302;ALDOA;NDUFB7;TANK;MDH2;COX8A;RNF11;RAB34;SOWAHC;PGM1;YWHAG;BCL2L13;LTC4S;NABP1;ACOX1;UBQLN1;CPT2;MGST3;RETSAT;GPD2;ATP1B3;RMDN3;CHUK;TOB1;COX6A1;TALDO1;UQCR11;PEMT;CD36;UBC;TST;CRAT;DNAJB9;ACLY;UQCRC1;BCKDHA,age_changes_CD4_Tregs_02032026
Hedgehog Signaling,0.9378487340751491,-0.282554074,-0.754533522,CDK6;LDB1;ETS2,age_changes_CD4_Tregs_02032026
Coagulation,0,0.5292975429051645,2.0244989672141167,CLU;CFH;CPQ;F8;CAPN2;PLEK;DPP4;CTSH;SERPINA1;CSRP1;TIMP1;PRSS23;PDGFB;BMP1;ANG;LRP1;ADAM9;CRIP2;LAMP2;F12;APOA1;USP11;ISCU;SIRT2;ANXA1;THBS1;DUSP6;SERPING1;F2RL2;CFD;MAFF;CTSB;SPARC;WDR1;GNB2;RAPGEF3;PF4;C8G;CTSO;KLKB1;C1R;C2;GP9;C1QA;RAC1;PREP;GSN;DUSP14;LTA4H;PLAT,age_changes_CD4_memory_02032026
Epithelial Mesenchymal Transition,0,0.47921916600184755,1.962484241217067,IGFBP3;LGALS1;GLIPR1;FLNA;TGFBR3;IL15;ENO2;FAS;ITGB1;PLOD3;CADM1;TGFBI;VCAN;ACTA2;SGCB;WIPF1;PPIB;DST;TIMP1;TPM4;PFN2;VIM;PCOLCE;PLOD1;COL6A2;ANPEP;BMP1;LRP1;IL32;RHOB;QSOX1;COPA;SDC4;CXCL8;PLAUR;NOTCH2;THBS1;EMP3;CALU;MAGEE1,age_changes_CD4_memory_02032026
Allograft Rejection,0,0.4898759192080522,2.0475099793571587,STAT4;CCL5;F2R;HLA-DQA1;FLNA;CDKN2A;RIPK2;IL15;GZMA;GPR65;FAS;ACVR2A;CCL4;IL2RB;TPD52;IL18RAP;IFNG;HLA-DRA;GZMB;TAPBP;HLA-DMA;ICAM1;PRF1;TLR3;MAP4K1;HDAC9;HLA-DMB;FGR;NCF4;CSF1;IL7;CTSS;CD96;IFNGR1;TIMP1;CD8A;IL12RB1;ITGAL;CD8B;CD74;CCR5;SPI1;ST8SIA4;BCL3;CCND3;SRGN;FASLG;KLRD1;CD40;ITGB2;HCLS1;CXCR3;IL2;STAT1;WAS;CD3E;ABI1;NLRP3;ZAP70;TAP1,age_changes_CD4_memory_02032026
Protein Secretion,0.000328108,0.4938889762107596,1.8758206759473242,CD63;TMED10;RAB9A;TPD52;PAM;GALC;AP2B1;DST;ANP32E;STAM;TMED2;SEC24D;ARF1;RAB14;KIF1B;ARFIP1;RAB5A;LAMP2;CTSC;M6PR;NAPA;ARFGAP3;LMAN1;MON2;VPS45;AP3B1;ATP1A1;GBF1;AP1G1;IGF2R;CLTC;AP3S1;YKT6;VAMP3;ARCN1;STX12,age_changes_CD4_memory_02032026
Apoptosis,0.000410135,0.4447983702335961,1.8307973104681123,CLU;F2R;TGFBR3;LGALS3;CASP1;ENO2;FAS;TSPO;PRF1;IGFBP6;NEDD9;TXNIP;BCL2L1;LMNA;SQSTM1;FEZ1;IFNGR1;PEA15;CASP8;TIMP1;SLC20A1;CDK2;CFLAR;DNAJC3;ATF3;HMGB2;BAX;RHOT2;FASLG;CASP7;MADD;CTNNB1;RHOB;HMOX1;FDXR;GNA15;PLCB2;RELA;PSEN2;CDKN1A;TAP1;ANXA1;MCL1;IFITM3;CD14;BTG3;EMP1;DPYD;IGF2R;ERBB2;CD2;RETSAT;TNF;BCAP31;PPP2R5B;GPX4;BMF,age_changes_CD4_memory_02032026
Complement,0.000410135,0.45567572979094206,1.9125455798615716,CLU;CFH;CCL5;CPQ;LGALS3;GZMA;CASP1;APOBEC3G;F8;GZMK;ANXA5;ITGAM;GZMB;PLEK;GATA3;SPOCK2;VCPIP1;DPP4;CTSH;CTSS;KYNU;SERPINA1;CSRP1;TIMP1;GNG2;S100A9;LIPA;GNGT2;S100A12;PRKCD;EHD1;XPNPEP1;PDGFB;PSMB9;ANG;LRP1;ADAM9;CASP7;LAMP2;CBLB;CTSC;FCN1;RBSN;GMFB;HSPA5;CD36;PIK3R5;PIM1;CDA;PRCP;WAS;RNF4;PLAUR,age_changes_CD4_memory_02032026
